company,date,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,principal_component_17,principal_component_18,principal_component_19,principal_component_20,principal_component_21,principal_component_22,principal_component_23,principal_component_24,principal_component_25,principal_component_26,principal_component_27,principal_component_28,principal_component_29,principal_component_30,principal_component_31,principal_component_32,principal_component_33,principal_component_34,principal_component_35,principal_component_36,principal_component_37,principal_component_38,principal_component_39
CSCO,2017-11-15,-3.576623650937919,-2.078069087099656,2.3466474323975595,-1.7740136470677939,0.9455525734676803,0.8270027323299262,-0.726670649072615,0.6157147704108396,1.1602700900682883,-0.9079983478319169,0.5449913461551821,-0.1201590759259095,0.5986919615222789,1.7109874753971595,-0.7796433929051529,0.4921184571256691,0.29572839154175473,0.6302723880357056,-1.0412537352208102,0.5914472309833939,-0.7397969083576488,-0.36668216787290825,0.3282043341497937,0.37424958505178957,0.7491138428808116,0.40523492667856154,-0.27396934968382614,-0.5621188357925574,-1.002296716888659,-0.16289898083570603,-1.1877927697576167,-0.2456886406496928,0.653234341220229,-0.2659219736811331,0.9029669503401241,-0.20411436489140955,-0.8399806727157123,0.06964447015174643,0.37406652833872356
INTC,2016-07-20,-0.39408492707505,7.316718262138658,-0.3376733140024571,-0.5616168724129486,0.25228015592782466,2.6104685457395056,1.5837275196571048,-0.7991060867660157,0.10684915770377837,-0.9048734614618302,-1.207329131442168,1.4361347007536363,-1.180817227199263,1.115447842547076,0.04712598001347042,-0.336861717178169,-1.172962827629512,-1.8163942165674625,-1.1835923152778898,0.8502942439316961,1.383358944195963,1.4444850561545945,-1.2242575388225543,0.989115381413466,-0.5785856761482591,0.6259406646801241,1.449998831110006,-0.2432119073266652,-0.43238220027098406,1.552108241880397,1.9670765947068851,0.5663331285682635,2.0201655474964877,-0.42760706190308895,0.405308482748746,0.7606452605352668,-0.1729816176229716,0.44134627680246924,0.16711207338783313
INTC,2016-01-14,-4.432914181143126,-5.772246527852256,-2.664584152896214,-2.388445362819697,-2.547800235763981,2.0214305579317875,-0.49646651060253877,0.14826886850677642,0.22007133339177862,1.3827631853159326,-0.10986136963069802,1.1011111977815051,-1.9320482248207786,0.8660248091101569,-0.010813415195113392,0.0601877582619113,-2.591785439665343,-1.4990762096002503,-0.3291652387153818,-0.5650608122145518,-0.7989952803778767,-0.7060566032292058,-0.2049816518910258,-0.5578748011908493,0.3035821614811575,-0.13253086023923674,0.6427593142999599,0.37822229682779757,-1.2677008678459007,-0.30013316356409614,0.22001393169919417,0.1562867621447328,0.14988434030130285,-0.3442671967358033,-0.9315906440736473,0.09157666805930534,0.4891087708221677,0.6454458980530163,-1.1875614844493712
AMD,2018-01-30,-3.3717224347974115,1.940092096185365,1.5339116889870439,3.488749091169427,2.0726260979849975,4.528615693890584,1.3945222066376268,-1.8857782251023105,-0.8093099317600825,-1.0137250400949358,-0.16156384365921247,-1.2512749623719936,0.3221145003223551,-1.4374346112026433,1.4461422304389433,0.07253927362401519,0.6532828288671589,1.4660209956346022,1.1581555544549835,-1.4659214940640382,-0.5412921975612048,0.567580128932289,0.4773764730360153,-0.9154938652510649,-0.8452890887507097,-0.5087756106369395,-0.4150860586297709,-0.969816976169308,-1.173722608991663,-0.4224183399822582,0.0010223454558096398,0.5424575008138214,0.0845830865473043,-0.3492869522919467,-0.9177118226881572,-0.8902139218706969,0.7113751133761608,0.5194632233718397,0.7013007666852982
NVDA,2020-05-21,-2.694331293343942,7.558454587817523,0.9507134956785988,9.921710183656042,-4.312126721515439,-0.7994988235950137,0.7674997996148368,-0.7302206795778319,1.2909871432909985,2.4533409575819305,-0.41200272143166233,-1.6080444544826147,0.8466502985736569,1.342014691009665,-0.983825599446118,-2.2980391117754158,-0.9996941036795213,-0.5045099032494452,1.6683276524044102,-1.927708126880078,-0.02888088081172321,1.2929021094938131,0.43255874925800714,-0.9138285292840043,0.6859340277143298,0.14673545232617638,0.18915970480742889,0.38731442689850953,0.6801714482045534,2.4419941075916265,0.18838819422979694,0.3298361541893142,0.46923660545338264,0.7101097836158669,0.16964170254000627,-0.0062565300414825975,-0.07556125867635304,0.05278729391372933,-0.15638990786970042
MU,2016-03-30,-6.210940425878794,-5.1650372709281935,-0.6041014534817277,0.5861247146529979,2.221105190192079,3.1534581976948877,-0.4160327631647174,-0.13475904085432286,-0.6307315395923931,2.8628984835717652,0.45193638510293704,0.33927383003605155,-0.13908338115979624,0.5559325624224425,0.5739942498720827,0.3145448313140945,0.7157862124520624,-0.947472649256872,-0.06679426482519474,0.8804072349576271,-0.7158011967540319,-1.8503832839538155,-1.4866744395026992,-0.5394779142061302,0.9133534073680256,0.20390877746215066,0.9504903959572947,0.2660723283255033,-0.008475717417093664,-0.26204171087771627,-0.3174370730046246,0.5775174084679924,2.163952485152172,0.05672657126565401,-0.03775976441815101,0.8519645601294116,-0.09371827231068192,0.7185815219941843,2.198093347288768
AMZN,2018-07-26,3.6872887421986005,0.26538656274593353,3.664499050718061,-0.1542299096464483,-2.0978468718541503,-2.2995265035409984,2.1198050054274016,1.6032071104510845,-0.1467347949103432,-2.082925797056346,-1.5188701530540407,2.041734004561092,0.037615407549505236,-0.6377809286933873,0.02258751997871374,1.4907177818275372,0.7857791576313657,0.666250025007677,0.7157608848163024,0.2765110169157723,0.7179393075914833,-0.6416284158125088,-0.18491553429515473,-0.6017096343896668,-0.558329403116802,-0.34305174680152273,-1.2014311901482961,0.825465786240274,-0.329899880339341,0.5730673211940146,0.5988210595627559,0.7032776767496236,0.24491109008430273,0.6620983712055036,-0.2910820347652988,0.025586230744577793,-0.09145985857520987,0.6825922060201335,0.7265432168515105
ASML,2018-01-17,14.78557753661157,5.206111931338409,-6.1583262975723265,-3.8778670391391166,-3.982034272604028,3.8369229823905036,1.0788870101834667,-0.4713382904901634,1.1981244409888279,1.7837898151908207,2.322283618526798,-0.43306632646574156,-0.03378281152102231,0.11310541662102423,2.837018092487909,1.9561329863338395,1.1608683489594882,-1.2420081640473666,2.59458401730726,0.3494588260251944,-0.1021383697693197,-0.9806297265485177,-0.13053251362266535,-0.9946770479601689,1.803927823004405,-0.13470544614608526,0.29617596843345506,-1.0700682696801234,1.6872894033025647,0.47424467697526534,-0.3096060408114655,-0.91426843565832,-1.017135360756452,-0.9177084521097743,-0.15884523326690772,0.02945343036632503,-0.04624854633269675,-1.1926957194942893,0.14556507439895233
AAPL,2020-07-30,3.1111969370096397,-2.390942058310072,2.0790580020988267,0.46736063091898533,-0.9154849124451078,-1.2451716055448911,-2.8122540622461982,2.0759007779470644,-1.879873344979183,-0.025548027100133496,1.0890507477491596,-2.2534999354544802,-0.2726750391407061,2.142747363514895,-2.2228647544351383,0.7112313957834152,-1.0570461191896863,-1.9352584889382773,-0.6837877579484232,0.06594636671050445,-0.512461822373031,1.6453503298674905,0.6348934805945852,-1.038515192067695,-0.2585877708322082,-1.3846604567886287,-0.2592748302224306,0.2993355630373282,0.2630534213015634,0.9423153884467858,0.44497623466911707,-0.4766785871064777,-0.48758765136931065,1.7530261970949546,0.30686308050341626,0.11758199013931889,0.2978809546978731,-0.6979172509522781,-0.09172007793253471
CSCO,2018-08-15,-1.7184309804790212,1.2786820882664696,0.16250121161652561,-1.2271371338126866,2.212028321072073,0.21014801139930128,-1.3946657629619037,-2.5448651088593484,1.0905542943533417,-1.368702794054888,-0.8804942561441801,-0.7569933341551093,0.3276530724432545,-0.01149125911942149,-0.20278624859412983,-0.7447799590672323,0.526359414401097,0.4118061667642994,0.5858954020419203,-0.2764357232723454,-0.017344450721361815,0.39798270659955937,0.3074969499879106,-0.04221820075516373,-0.44616923076974907,-1.1221989142009392,-1.1831590096306959,-0.3352672695592515,-0.5914844306291372,-0.6843046426919921,0.5726428219052697,0.16281541560319435,-0.2671938845867538,0.2319928902104666,0.3037322371399001,0.36756619614951785,-0.167942594467878,0.7363096215717314,0.02686795290872021
AMZN,2020-04-30,8.968934944380878,3.8180232091805593,1.0717270040895857,5.479168095290628,-4.128506309297283,2.9847903037987797,-5.8580795802734205,5.469367129669694,-2.781256977919662,-0.05477258213230224,2.7883507985171345,0.261737672089438,0.010324183887993119,-1.7579470915940074,-0.204757775660087,-3.0604448662619457,-1.5447040621200654,2.5524820559684294,-1.192126784449232,0.5402110453677749,0.8176426129635214,-0.5622554820886898,-1.3841293762589306,-0.1269860530146577,-0.09543784672827729,1.836747517197662,2.469075385931568,2.210199265929946,-0.9201440586138715,0.5646953102860904,0.5409230063196201,-1.0310031869254224,-0.23758144400028178,0.17284654298079583,0.5872625522166324,0.6632871517005117,-0.22304684483404658,-0.08965267590973973,-0.572418026808698
ASML,2016-01-20,0.9753362582930226,-4.869963179939695,-7.496694334830125,-4.644967936811882,-5.883505652953902,2.546323062340681,2.3636672350475427,0.1845982357625951,-2.409374354399562,3.0325841291411306,0.1801216422513032,-0.2530625599253948,0.40517574882434904,0.016066306580615357,-0.28874572497449746,-1.4747406470133495,-0.8569893364241378,0.8564739653295987,-0.2985277205933549,0.2601107975897286,-0.19264703684833634,1.1850234073192667,-1.5076427299449144,-0.6366107211410833,-1.3993272503573035,-1.2219552823930775,-0.2503909503917322,0.29554621475079756,-0.7314460990290186,0.16284252706966995,-1.296094426204058,0.6247800697914683,2.2481899874401634,0.9413523512421893,-0.4754064983483261,0.7937277221522857,1.5939881893141274,0.18494563444067125,-0.9161713529245843
GOOGL,2018-02-01,1.3067851151454082,3.835396676442718,3.3592202246034306,-1.1935196950389022,0.60468204760403,-2.258605589900359,2.6250420134789403,0.5669298379517267,-3.7400288166248603,-0.712557672378704,1.829019538038615,0.029532524983068215,-4.252302653941611,0.17605062022276688,1.1285188870274094,-0.2893757496309229,-0.7779900467178162,-0.08799530546430308,-1.476966064731652,-1.1220873221252112,-1.891767006017351,1.317843821029448,-1.1016694773603948,0.2544755897600985,0.9648183761480483,2.453025406735695,-0.7639271120152954,0.7231349199523722,0.2689706968698835,0.9610142926929611,-1.9331474828549762,0.7536987881161763,0.5527546973318719,0.5559258596790382,-1.4404310279296875,-0.9076992414907314,-0.040105371651856486,-0.16474232425187935,0.9438440233029719
AMD,2016-10-20,-5.084909831271478,0.6763754521653719,-0.9218422111370127,-1.0905255319006444,0.6608070359151844,0.20181723591932452,-0.9419993939554256,0.48203013976294296,-1.417111879474973,0.11938229753719397,0.08178595009445801,0.3336858343626025,2.5608868129156086,2.0728992058691365,-1.200832308077981,-0.1451700040185582,1.2258423333851662,0.36517357575942555,-0.9723843200883615,0.5994308747643418,0.14414245607554257,-0.7785803369675531,-0.15352387223257935,0.3231734909494686,0.47966630129132276,-0.08213757500780856,-3.0057717151928816,-0.4354512644829335,-0.4516810755155092,-1.2071286893058688,0.6246780022182629,-0.4517874706453097,-0.4530469038192889,-0.02111825666441617,0.9623580437211143,0.3595196171713973,0.6175440116715092,0.07497285800225992,-0.38773455773183174
AMD,2020-07-28,4.170233775991256,7.07265416152668,-4.707372808455383,8.672116703708372,-1.0200381407318182,2.324741848630073,2.7573598494330533,1.4990648862443228,-2.989589058051355,-0.06448245896473259,-1.296318083117035,2.818322825014711,4.225049535531722,3.199445574276782,4.932344067383492,-0.76789330985599,-3.170421422717039,1.3889404325822352,2.5717914616017796,0.18926903356716734,0.4380300347354702,0.11994595402157981,3.1194372366025074,0.6357892356732785,0.021577065779639255,0.43635540855751975,1.169461079964131,1.0983789165078164,-1.9016099124556392,-1.4762842720026352,-3.322540850033993,-1.1735129482613862,-0.8492513721511805,0.5812422401344991,1.0435341375037566,0.09090315135416235,-0.8633476404200672,-0.262786707047788,-0.41109857597991784
MSFT,2019-01-30,3.296689177042227,-0.8649856238544216,-0.20136583261290383,-1.6988019236999286,4.219417035297415,-2.9337998152818434,-2.0362721527461978,1.803886369398905,0.2753568793930666,2.461998540017909,1.7379106204881727,-1.3971942202087897,0.5695922622188112,-1.4202104706727574,1.4909712760612184,0.07825338033486066,0.7856712894848613,0.3854196338857803,1.6333732959401448,-1.1540650875669616,-1.909593000641354,-0.32624637006358015,-1.9867848663069507,-0.49787436404803453,0.18150132666475577,-0.4914165891794118,-0.7556810789361593,-0.5739256358999367,-0.5999634884452315,-0.02239156882792407,-0.5200300846706296,-0.5826011466776063,-0.2839620550813492,0.9399466802007986,0.3712007099307937,1.4351207539994708,0.3925020940139677,-1.1678345878804401,-0.14890586996597996
AMZN,2016-01-28,-3.373513280687336,0.35259545875544,-8.277784529766972,-2.5233003521509882,-2.663429709047436,1.0510097990515044,-0.751207214510194,2.135797466729247,-4.0983177101320365,1.9833488650134539,-4.138686014649482,-0.6083909162067959,1.4143249321140152,0.3753141647077723,0.6764163345464033,-1.6120088375654318,-0.9916733666563614,0.9403513251768797,-0.36970737367762363,1.591935713969248,-0.7141435735605777,-0.08948384239457317,-0.42478759594096327,0.45943524498362376,0.6875961356215674,-0.5528330855450166,-0.4561149134612411,-1.1856492218400223,-1.5274943809801418,1.4112922160146182,0.7483305664589565,1.1535612433430513,-1.3234499635422579,1.9420089462924253,-0.9245674729179174,-0.5216637817100103,1.2097625922248973,-1.0586133464768048,-0.05610210145146865
CSCO,2019-08-14,-4.0846417261774945,-10.023309989462385,-1.0984426016437718,-0.23364558471260607,-0.0447837005253331,-0.707514798901013,-0.1575868535410151,-1.6139488528969543,1.2222436269152857,-1.5959650051346217,-0.14859419381053138,-1.1487079838739969,-1.2945549150008062,-0.41027638418359624,0.30859514800103527,0.22174145427903788,-1.3848724779644925,0.04498016056735887,1.031119762290964,0.4224046617173056,0.9925923199669868,1.0602897598290983,2.053807289153793,0.5520168008971864,-0.33375529311662216,0.16442722963725506,1.1694778633523926,-0.1360983779874186,0.09546450424618243,-0.599159854628779,0.2763062388305961,0.2051698916316513,-0.30482971172640244,0.7373954268012625,0.43951898086818436,-1.1446452481402043,-0.9361331030993089,0.08189534729552646,-0.9536306705711485
MSFT,2016-04-21,-0.9522263858784402,0.30943883897920993,0.6851204812202714,-0.6777751320768934,4.0436403681825865,2.6774587023889374,-1.3492766931233542,-0.7404019046480679,0.7787572805842077,1.2546371065258983,-1.9283069485869555,-1.9949462263600481,1.3313067323043004,-1.065200291521741,-1.2599717914914432,0.4655874497006365,0.7073411515200029,0.4128775469095171,0.8908513245939009,-1.0199981175915909,-0.8050435898421333,0.37222466581176744,-1.441238669241431,-1.6041686088173577,2.499320825392811,-0.47456317750270793,0.31599553362604627,0.9943434440602686,-1.2361142970775336,-0.4537546242485167,-1.243191243135232,-0.32452361106120975,-0.007403724247450047,-0.4228239744404396,-0.7450741713631498,-0.7940712861710727,-0.19666081882153824,0.18750919216127981,-0.3146779037053722
NVDA,2017-02-09,-4.222551344160372,5.347039527211446,2.1562613700612903,3.592224679397948,-2.951097356913074,-1.3380517503057534,-0.21617810436451876,-1.360937680298185,1.1187241867111093,1.0507861683919955,-0.27339039218443034,0.4751545038304955,-0.25625985650672517,-1.7695680078760891,-0.6609983864487375,1.02402418476139,1.3674213062959606,-1.5548261042051659,-0.8731653187604131,-0.7477505997039574,0.12953924525596178,-0.29612706456836363,-1.6001724913815836,-1.4413873482636819,-1.0031694917408054,-0.2556680281172539,1.4018910167705794,-0.4002882566635871,-0.72269541718902,-0.5695124388678816,0.10377591971410254,-0.4830589004447711,-0.9142157088228879,0.21795126604367518,-0.20880774118736395,-0.11364894882973314,0.2587206392177663,-0.11941129001412243,0.41285511673797126
NVDA,2020-08-19,-2.9632764828540163,6.895300362174939,0.8270485431397945,8.569779272050292,-3.912952382012872,-2.8036319311953117,0.6110311503680842,1.4076370145721857,2.527153023346775,1.4958689553772924,-0.6974280607085451,-2.0467208874623593,1.7089683695390239,1.1132194761638718,-1.22331511210883,-0.27387543235491946,-0.7916294186826422,0.6293992027968175,0.4489800710775089,0.10844769376210879,0.4241337783533683,1.2872123624420648,1.541538735839714,-0.6586703900683877,-0.05967897843078003,1.2441827305800548,0.26723048512418124,-0.1619169611565657,0.13091061603445994,0.9094482136892796,-0.6054445743879271,0.08278117427857082,0.4910299138640154,-0.23379254066235483,-0.3012318394496121,0.14124312525588573,0.481583804780764,0.19753019531629998,-0.15901976908119636
AAPL,2017-05-02,-0.7367632538307706,5.015536267657674,-0.1431094753524809,-2.7913217665849626,-0.332149445252583,0.5628917860489108,-0.18850527959561134,-2.1905642221192427,-0.40921206801777926,-1.0245680311566898,-0.3873262672792299,-1.73675544246248,0.10070336087909221,-0.44852854741954623,-2.3018475966697625,1.6496568309584123,-1.7389324553280474,-0.28349820674062826,0.7264613398883144,0.9247794426488689,-0.11831248335998397,-0.5258069718382903,1.2906070922385573,-0.5462243782764132,-1.1027920317035755,0.48106613252278946,-0.2214872630276487,0.4628864662237839,-0.2123464167155798,-0.5865842610866543,1.537647688553068,-1.4985428928482454,-1.5804146518264248,-0.4547201245435977,-0.333103892974409,-1.031564166447621,0.5495008057191895,0.19631783688467824,1.0330664331630903
GOOGL,2017-04-27,0.11358422508589551,6.773528552110418,-0.0017580967008556812,-2.5512181590991467,2.0018667756937454,-2.9784363658956754,1.309713908124136,-0.7509555424821012,-2.7121303594834494,0.8899702851135148,0.3863689665672219,0.5076122645769764,-1.4364494057500174,0.17151000828751242,-1.2553217515160178,-0.07319276244322162,-0.06614992289272703,-0.44353350419255944,0.4529860748219897,0.06226862645809143,0.5966891238468709,-0.9394227799245403,0.8766207260595424,0.895132544381027,1.4069188241264636,-0.18044968715847828,-0.31400012647186026,0.7942223709072647,0.3492879881942429,-0.5317842915912002,1.0938782251835084,-0.522723986902455,0.22756902697252335,0.6033340484802312,0.0806892166058495,-0.38097140199186874,-0.20635588835589797,-0.35376368802577607,0.6709200182882492
AMZN,2019-10-24,2.6287467738719816,-0.28368343263442125,-0.5304928168553243,-2.2217062269800194,-2.7221489406875885,-3.2378303489142586,-2.7184912242732397,0.5857908462247019,1.290281106521714,-2.9715321513526,-2.4483795048146386,0.7209278146111051,0.15046391956675612,-0.6083851042310855,1.1019379291452798,-0.8385931161770959,2.100504979034576,0.8799358937651425,-0.17288297549059264,-0.21042986354179594,1.7378737662745263,-0.9899165691227678,0.4223029631004653,-1.5313509799415164,0.11810264194330031,-0.9729230726225275,-0.6449808819711038,-0.619515284865675,0.39874912266442564,0.8536449894597261,-0.19715768418367424,-1.1108174241465898,-0.33985582967880806,0.9750386189182662,-0.11498136667323386,-0.6246745303534036,-0.3377785911978871,-0.0200357706589939,-0.9226731842849114
ASML,2019-10-16,19.58853876356108,-5.460119087790716,0.21571038137166654,1.4064609062902043,-0.7712532721320555,-0.1493164694366219,3.4948147531624083,-2.48233173422524,1.876026983767515,-1.0147283701919019,-2.809620360627707,-0.14885256164013722,0.33593312210978543,2.3249020460941594,0.8032790915206076,0.30858420615002013,-0.09892966263338537,-1.4612385677133242,0.2174316997821499,-0.2195147819363426,1.1097387161519219,-1.428132033339427,0.5862799164260005,1.2917678010354872,-2.1265799597618633,-0.38517320399370164,-0.2665817549717883,2.573073051116229,0.38373593093350955,-0.6970343342144033,-0.939967177670376,1.1282515005038123,0.083919418958299,0.3161496242094114,-0.8511617141335005,0.16406146904219135,0.5352284293470614,0.13470797721318642,0.22163023714222022
GOOGL,2019-04-29,2.7516856114637376,7.56139103295545,0.4316191616059713,-2.781941887166751,1.628058081830088,-2.843264704693856,1.9788129669937984,-0.5632946040171515,-1.718821077827255,0.3644059089459627,2.953851190981634,-0.9077396090781529,-1.7327855234749845,-0.9477976944924941,-0.4206359005819716,-0.4491596019679206,0.09585269169738857,0.48536480120422015,0.07774948527087312,1.2540542445316938,-0.18654271418616092,-0.4885416774168629,1.1501071938368328,0.1636555617283536,-1.653062400390117,0.6543139486618481,1.1069278511266787,-1.205721820894212,-0.4842463440815734,-0.35705182025149795,-0.6439775848766913,0.6336531252106,0.13155286601225946,0.19415160792891561,-0.19483082658050235,0.31100639477101816,-0.8311581066208966,-1.263175383286215,0.31885650360499684
MU,2017-06-29,-2.643987485516543,-1.183168733829264,1.600274290250558,0.7260646910510392,2.4098197167851674,0.5456093188180198,2.292670717025402,0.4487025942335166,-0.42391299568040314,0.4158521832401227,0.657732361372471,-0.04923951865346466,-0.848100957493011,1.1439443507929241,-0.1378995258060865,-0.29327173344036916,0.20604611311443738,0.9125061551563252,0.43568422012207836,-2.275033286721787,-0.07593696005996593,-1.087487971250943,-0.9019813960072247,0.5095086701941499,-0.24697004040138812,-1.1434285223997658,-1.844562086932392,0.7512554867444997,-0.8958362811234543,-0.8488186700310698,0.5241476669557955,0.548462296247708,-0.4364645347814201,0.2952585811120585,0.8775486713034617,0.11968054061723178,-0.9538366795507354,-0.254156388579665,0.7797692214420838
MU,2016-06-30,-3.376074371423229,2.711934132321771,-1.5829242981729348,2.7776359727541444,0.9124361981887329,4.626439254233382,0.6600109929795351,2.0366061629085928,-2.88752029770172,1.016271730609481,0.2564643312132309,-1.9014679789872975,1.0963564538165078,0.7966080634633801,0.9207356460479309,-0.8244211245569119,0.4295325713762318,2.6332425517901163,-0.34059579289261877,-0.7060726978785214,-0.07153299526849471,-3.030518500967994,-1.8056346904859923,1.8287238270411186,0.8055970791218816,-1.5583299578201868,-1.7572287959237889,0.13828621515820508,0.4894437590203173,1.4638157801200877,0.5807541971586522,-1.5801145428662509,2.742167297066092,-0.6829478619340321,-1.2331789843357814,-0.1334315602284712,0.05759274787658659,0.24558295843756647,-0.180869479736629
INTC,2019-07-25,0.8530767937847318,5.0456714925359245,-0.3243313429116203,1.5889033989950918,2.2635286637098306,2.063944299367547,0.1281950629362007,0.35465766844157054,4.898432615970503,-1.0369896125486096,-0.3999469357869445,2.050290410908019,-1.6488730846674224,-0.7614376709168159,0.19315949785233588,1.1076773067673717,-0.9957499380988155,-0.1263388113376312,-1.7772023336826535,0.4470116551310417,1.1068379668288129,0.477789760613339,0.5194046670160493,0.7128953771576768,-1.1471658012105137,-0.3684439398650619,-0.35262296523699893,0.5037841927338043,-0.2687947928045972,0.23375755011170624,-0.5205403770515963,-1.0129102044092195,0.06445619151275302,1.0893411100645818,-0.3756147069297581,-0.34620929028518005,-0.24156898894870346,-1.1373863381089162,0.05538046030351318
AMD,2019-07-30,-2.2714921259239875,-0.29254664717548373,1.7261310605288425,0.7954118874949916,0.5568698432429636,2.180043446002741,-1.6054690125236357,-0.5833775511902884,0.7816713310001041,0.047828876092389776,1.100157582553658,-1.6434195405092036,2.11894110221926,0.8440045428848653,1.4515781643504977,0.5099662113590832,2.075003884942863,-0.4916762453502777,-0.14748079259851088,0.2124327467680572,-1.02981419964674,1.4208629090327474,1.1215940078505306,1.469627031117388,-1.0539138048434546,0.5134325834711563,-1.1784546062033674,-1.0186721336643205,-0.29752982591618,-0.6421396918407716,0.27368307795988644,0.5423687695863402,-0.653595438892422,0.9169214934935876,0.0325366995773854,0.6718026440544852,0.6811671016747304,1.492988439682486,-0.4144102023116799
MSFT,2018-07-19,3.7702144088472194,1.5298871322754999,0.6838641048664073,-0.4496961017084149,6.686762155803381,-2.872414520439542,0.6139926443964875,1.4122915515093957,1.4828738614042252,1.0234668818863673,-0.9780344434605094,-0.41345792809587806,0.7804299887261592,-0.3256967929820101,0.361704911014975,0.351168939032023,-0.5172689528379876,0.6236059195826136,-0.1196359574635425,-0.1944812354057363,0.5141567754759381,-0.34009776135733566,-1.0736385393583585,-0.5662028206501429,0.4986507654599792,-0.11891359205921605,0.6657854563436565,0.9988254479527026,-0.3830714083148969,0.3662093453158912,0.37538069459736106,0.43538577438654064,-0.1701735624469079,0.5677946917587431,-0.7639650369522225,-0.48419898016514284,-0.5109662447264745,-0.8803160045129376,0.29958032244907096
GOOGL,2020-04-28,0.8426321015880999,-0.9237233544583395,1.8609000392748745,2.7768682009468515,2.892578091792072,-3.4353181695606883,-1.6214393389268935,-2.560547684096495,-3.5416426441482316,0.8800195966491918,3.8360919702597793,3.2394736260264536,-1.031838534127482,-0.35929411672884887,-0.24062495117587493,-1.7468095397850099,-1.625657917492202,-0.5178377382268938,1.0284913079719034,1.4335292766413852,-0.38024866913541444,0.2592957587968722,0.46007039236068414,-2.0662496909106256,2.1176271292013875,-1.1749160261549185,-1.3449731229025292,0.5065375557638774,0.9791522447319232,0.9629868606913332,-0.5202795550201651,0.8395936930214574,-0.970237530976422,-1.1276011267141253,0.1513257919070008,1.7134569588984019,1.9555595467182978,0.5408134795177556,0.1394746747650518
AAPL,2017-11-02,-0.3117755320418725,5.093096602537572,-0.18613260898608122,-1.3415354677874087,-1.256115835300813,0.027905184569866636,-0.6672798151808355,-1.811566015483519,-0.9134960313153503,-3.236328774291273,-1.69393626805206,-1.0165105568014345,0.5159984216720672,1.0548767249843367,-0.19691101947816805,0.6378159419441319,-1.814946694140549,0.7889918686183944,0.9540126594721406,0.5713663602240322,0.38761186248827445,0.7042524803529917,-0.12390092317602228,0.8739078363883414,1.2377684011091639,-0.8895163210286402,0.48752235335364374,1.2807253761447486,-1.458884351012903,-0.9145310482753221,0.9849938874940807,0.0012492716054913408,0.09780380931791328,0.38975157909490415,-0.4207540421921033,0.15366991498722343,0.2650175359794558,-0.0279541971439851,0.6245006126130371
INTC,2018-10-25,-3.3600500834202753,-6.111329920267079,-3.4366955892998954,-2.1694204698052153,-0.4429170391530696,-0.3173855892723265,-0.3592997365581239,2.817615851765602,2.793100164083815,-0.722692962359625,0.053201677889823676,0.8643573171844537,-1.0628929401035792,2.632039542051564,1.4305053461814683,-0.936773697355599,-1.9399537496972155,1.1793636757548083,0.33916565538648186,-0.09684362246761159,0.2790994422129916,-1.0941689568991366,-0.5020908270965205,1.0656009390038774,-0.26557225635191406,0.16633805185771697,-0.7100607760035074,-0.5498311889992016,-0.38015423049882646,0.298309803152582,1.0484085266836465,-0.20628446063045883,-1.096834962304781,-0.35039036452443606,-0.4591563304643191,-0.09848198754613316,0.0042333076091304695,-0.08519255769087733,-0.6161157186695276
AAPL,2016-04-26,-5.428786647399137,-7.320687087985922,2.507887553800467,-1.4377869284750617,0.06270612824788017,1.679919574657446,-0.18770644566491748,-0.7269366930222391,-0.7091084301430044,0.7778134371169845,-0.012759251663603444,-0.6433094224957446,-0.36555230701928076,0.2014944792242552,-0.766307338188762,0.3243027171217333,-1.4122444467707438,-0.4693262194616135,-0.7059480810816763,-0.10459101359105319,-0.4990137281108231,-0.9184399584088286,1.1734004679331682,-0.2876938170717884,0.7379700178380317,1.4976981360614776,1.71122424408331,-0.27799056235387787,0.2941200702426654,1.129589211206593,0.1971277089390761,-0.13220113161189778,0.02422800832143347,-0.1905523348450367,0.9180727161143377,-0.044430480352789084,0.013014986070538238,-0.8105651217086242,-1.6792779512399152
INTC,2020-01-23,1.5937405945113228,5.448425909462583,-1.968807408810776,-1.3405018854971023,1.2256632965390362,1.3937985669866682,1.4703164686894412,2.0171077218323887,1.8171897164187694,0.9446874149303178,-0.2832596775158635,0.7009907305865665,-2.0329985380178512,-0.8139640797035725,-0.7623185345710068,1.22088012576184,-1.5643432083869617,-0.5100375353173099,0.4314538458676723,0.09684808623395853,-0.4145941380183773,-0.8174416037236365,2.322018884121991,0.7930840410497104,-0.13643041066062672,-0.26116237413945254,-0.9504184289428059,-0.08442514044825467,0.04328066753185269,-0.20473743256212848,0.1381447892637725,-0.9506883641433203,-0.7721982922991512,0.4609545315299105,-0.1342507139058642,-0.5768918308277382,-0.0985581924034843,0.470062545545883,0.658713475014603
